Year,Année,ISO,Juridiction,Revenues,Revenus,Value (dollars),Data qualifier,Valeur (en dollar),Qualificatifs de données,Jurisdiction
1995,1995,NL,Terre-Neuve-et-Labrador,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",8000,a,8000,a,Newfoundland and Labrador
1995,1995,NL,Terre-Neuve-et-Labrador,Sales and rentals,Ventes et locations,0,a,0,a,Newfoundland and Labrador
1995,1995,NL,Terre-Neuve-et-Labrador,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),355000,a,355000,a,Newfoundland and Labrador
1995,1995,NL,Terre-Neuve-et-Labrador,Protection fees,Coût de protection du territoire,0,a,0,a,Newfoundland and Labrador
1995,1995,NL,Terre-Neuve-et-Labrador,Stumpage charges,Droits de coupe,1164000,a,1164000,a,Newfoundland and Labrador
1995,1995,NL,Terre-Neuve-et-Labrador,Rent charges,Frais de location,0,a,0,a,Newfoundland and Labrador
1996,1996,NL,Terre-Neuve-et-Labrador,Stumpage charges,Droits de coupe,1279000,a,1279000,a,Newfoundland and Labrador
1996,1996,NL,Terre-Neuve-et-Labrador,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a,Newfoundland and Labrador
1996,1996,NL,Terre-Neuve-et-Labrador,Sales and rentals,Ventes et locations,0,a,0,a,Newfoundland and Labrador
1996,1996,NL,Terre-Neuve-et-Labrador,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),533000,a,533000,a,Newfoundland and Labrador
1996,1996,NL,Terre-Neuve-et-Labrador,Reforestation levies,Droits de reboisement,0,a,0,a,Newfoundland and Labrador
1996,1996,NL,Terre-Neuve-et-Labrador,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Newfoundland and Labrador
1996,1996,NL,Terre-Neuve-et-Labrador,Rent charges,Frais de location,0,a,0,a,Newfoundland and Labrador
1996,1996,NL,Terre-Neuve-et-Labrador,Protection fees,Coût de protection du territoire,0,a,0,a,Newfoundland and Labrador
1997,1997,NL,Terre-Neuve-et-Labrador,Reforestation levies,Droits de reboisement,0,a,0,a,Newfoundland and Labrador
1997,1997,NL,Terre-Neuve-et-Labrador,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Newfoundland and Labrador
1997,1997,NL,Terre-Neuve-et-Labrador,Rent charges,Frais de location,0,a,0,a,Newfoundland and Labrador
1997,1997,NL,Terre-Neuve-et-Labrador,Stumpage charges,Droits de coupe,1440000,a,1440000,a,Newfoundland and Labrador
1997,1997,NL,Terre-Neuve-et-Labrador,Protection fees,Coût de protection du territoire,0,a,0,a,Newfoundland and Labrador
1997,1997,NL,Terre-Neuve-et-Labrador,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",8000,a,8000,a,Newfoundland and Labrador
1997,1997,NL,Terre-Neuve-et-Labrador,Sales and rentals,Ventes et locations,0,a,0,a,Newfoundland and Labrador
1997,1997,NL,Terre-Neuve-et-Labrador,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),602000,a,602000,a,Newfoundland and Labrador
1998,1998,NL,Terre-Neuve-et-Labrador,Stumpage charges,Droits de coupe,1548000,a,1548000,a,Newfoundland and Labrador
1998,1998,NL,Terre-Neuve-et-Labrador,Rent charges,Frais de location,0,a,0,a,Newfoundland and Labrador
1998,1998,NL,Terre-Neuve-et-Labrador,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a,Newfoundland and Labrador
1998,1998,NL,Terre-Neuve-et-Labrador,Sales and rentals,Ventes et locations,0,a,0,a,Newfoundland and Labrador
1998,1998,NL,Terre-Neuve-et-Labrador,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),607000,a,607000,a,Newfoundland and Labrador
1998,1998,NL,Terre-Neuve-et-Labrador,Protection fees,Coût de protection du territoire,0,a,0,a,Newfoundland and Labrador
1998,1998,NL,Terre-Neuve-et-Labrador,Reforestation levies,Droits de reboisement,0,a,0,a,Newfoundland and Labrador
1998,1998,NL,Terre-Neuve-et-Labrador,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Newfoundland and Labrador
1999,1999,NL,Terre-Neuve-et-Labrador,Stumpage charges,Droits de coupe,1476000,a,1476000,a,Newfoundland and Labrador
1999,1999,NL,Terre-Neuve-et-Labrador,Protection fees,Coût de protection du territoire,0,a,0,a,Newfoundland and Labrador
1999,1999,NL,Terre-Neuve-et-Labrador,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),505000,a,505000,a,Newfoundland and Labrador
1999,1999,NL,Terre-Neuve-et-Labrador,Sales and rentals,Ventes et locations,0,a,0,a,Newfoundland and Labrador
1999,1999,NL,Terre-Neuve-et-Labrador,Reforestation levies,Droits de reboisement,0,a,0,a,Newfoundland and Labrador
1999,1999,NL,Terre-Neuve-et-Labrador,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Newfoundland and Labrador
1999,1999,NL,Terre-Neuve-et-Labrador,Rent charges,Frais de location,0,a,0,a,Newfoundland and Labrador
1999,1999,NL,Terre-Neuve-et-Labrador,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",3000,a,3000,a,Newfoundland and Labrador
2000,2000,NL,Terre-Neuve-et-Labrador,Stumpage charges,Droits de coupe,1500000,e,1500000,e,Newfoundland and Labrador
2000,2000,NL,Terre-Neuve-et-Labrador,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a,Newfoundland and Labrador
2000,2000,NL,Terre-Neuve-et-Labrador,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Newfoundland and Labrador
2000,2000,NL,Terre-Neuve-et-Labrador,Reforestation levies,Droits de reboisement,0,a,0,a,Newfoundland and Labrador
2000,2000,NL,Terre-Neuve-et-Labrador,Protection fees,Coût de protection du territoire,0,a,0,a,Newfoundland and Labrador
2000,2000,NL,Terre-Neuve-et-Labrador,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),500000,e,500000,e,Newfoundland and Labrador
2000,2000,NL,Terre-Neuve-et-Labrador,Sales and rentals,Ventes et locations,0,a,0,a,Newfoundland and Labrador
2000,2000,NL,Terre-Neuve-et-Labrador,Rent charges,Frais de location,0,a,0,a,Newfoundland and Labrador
2001,2001,NL,Terre-Neuve-et-Labrador,Sales and rentals,Ventes et locations,0,a,0,a,Newfoundland and Labrador
2001,2001,NL,Terre-Neuve-et-Labrador,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),535000,a,535000,a,Newfoundland and Labrador
2001,2001,NL,Terre-Neuve-et-Labrador,Protection fees,Coût de protection du territoire,0,a,0,a,Newfoundland and Labrador
2001,2001,NL,Terre-Neuve-et-Labrador,Reforestation levies,Droits de reboisement,0,a,0,a,Newfoundland and Labrador
2001,2001,NL,Terre-Neuve-et-Labrador,Rent charges,Frais de location,0,a,0,a,Newfoundland and Labrador
2001,2001,NL,Terre-Neuve-et-Labrador,Stumpage charges,Droits de coupe,1534000,a,1534000,a,Newfoundland and Labrador
2001,2001,NL,Terre-Neuve-et-Labrador,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",2000,a,2000,a,Newfoundland and Labrador
2001,2001,NL,Terre-Neuve-et-Labrador,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Newfoundland and Labrador
2002,2002,NL,Terre-Neuve-et-Labrador,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Newfoundland and Labrador
2002,2002,NL,Terre-Neuve-et-Labrador,Reforestation levies,Droits de reboisement,0,a,0,a,Newfoundland and Labrador
2002,2002,NL,Terre-Neuve-et-Labrador,Protection fees,Coût de protection du territoire,0,a,0,a,Newfoundland and Labrador
2002,2002,NL,Terre-Neuve-et-Labrador,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),535000,a,535000,a,Newfoundland and Labrador
2002,2002,NL,Terre-Neuve-et-Labrador,Sales and rentals,Ventes et locations,0,a,0,a,Newfoundland and Labrador
2002,2002,NL,Terre-Neuve-et-Labrador,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",2000,a,2000,a,Newfoundland and Labrador
2002,2002,NL,Terre-Neuve-et-Labrador,Rent charges,Frais de location,0,a,0,a,Newfoundland and Labrador
2002,2002,NL,Terre-Neuve-et-Labrador,Stumpage charges,Droits de coupe,1865000,a,1865000,a,Newfoundland and Labrador
2003,2003,NL,Terre-Neuve-et-Labrador,Stumpage charges,Droits de coupe,1636000,a,1636000,a,Newfoundland and Labrador
2003,2003,NL,Terre-Neuve-et-Labrador,Rent charges,Frais de location,0,a,0,a,Newfoundland and Labrador
1994,1994,PE,Île-du-Prince-Édouard,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Prince Edward Island
1994,1994,PE,Île-du-Prince-Édouard,Reforestation levies,Droits de reboisement,69000,a,69000,a,Prince Edward Island
1994,1994,PE,Île-du-Prince-Édouard,Protection fees,Coût de protection du territoire,0,a,0,a,Prince Edward Island
1994,1994,PE,Île-du-Prince-Édouard,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),0,a,0,a,Prince Edward Island
1994,1994,PE,Île-du-Prince-Édouard,Sales and rentals,Ventes et locations,6000,a,6000,a,Prince Edward Island
1994,1994,PE,Île-du-Prince-Édouard,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",74000,a,74000,a,Prince Edward Island
1994,1994,PE,Île-du-Prince-Édouard,Stumpage charges,Droits de coupe,127000,a,127000,a,Prince Edward Island
1994,1994,PE,Île-du-Prince-Édouard,Rent charges,Frais de location,0,a,0,a,Prince Edward Island
1995,1995,PE,Île-du-Prince-Édouard,Reforestation levies,Droits de reboisement,55000,a,55000,a,Prince Edward Island
1995,1995,PE,Île-du-Prince-Édouard,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Prince Edward Island
1995,1995,PE,Île-du-Prince-Édouard,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",62000,a,62000,a,Prince Edward Island
1995,1995,PE,Île-du-Prince-Édouard,Sales and rentals,Ventes et locations,5000,a,5000,a,Prince Edward Island
1995,1995,PE,Île-du-Prince-Édouard,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),0,a,0,a,Prince Edward Island
1995,1995,PE,Île-du-Prince-Édouard,Protection fees,Coût de protection du territoire,0,a,0,a,Prince Edward Island
1995,1995,PE,Île-du-Prince-Édouard,Stumpage charges,Droits de coupe,129000,a,129000,a,Prince Edward Island
1995,1995,PE,Île-du-Prince-Édouard,Rent charges,Frais de location,0,a,0,a,Prince Edward Island
1996,1996,PE,Île-du-Prince-Édouard,Stumpage charges,Droits de coupe,124000,a,124000,a,Prince Edward Island
1996,1996,PE,Île-du-Prince-Édouard,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a,Prince Edward Island
1996,1996,PE,Île-du-Prince-Édouard,Sales and rentals,Ventes et locations,3000,a,3000,a,Prince Edward Island
1996,1996,PE,Île-du-Prince-Édouard,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),0,a,0,a,Prince Edward Island
1996,1996,PE,Île-du-Prince-Édouard,Reforestation levies,Droits de reboisement,0,a,0,a,Prince Edward Island
1996,1996,PE,Île-du-Prince-Édouard,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Prince Edward Island
1996,1996,PE,Île-du-Prince-Édouard,Rent charges,Frais de location,0,a,0,a,Prince Edward Island
1996,1996,PE,Île-du-Prince-Édouard,Protection fees,Coût de protection du territoire,3000,a,3000,a,Prince Edward Island
1997,1997,PE,Île-du-Prince-Édouard,Reforestation levies,Droits de reboisement,0,a,0,a,Prince Edward Island
1997,1997,PE,Île-du-Prince-Édouard,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Prince Edward Island
1997,1997,PE,Île-du-Prince-Édouard,Rent charges,Frais de location,0,a,0,a,Prince Edward Island
1997,1997,PE,Île-du-Prince-Édouard,Stumpage charges,Droits de coupe,111000,r,111000,r,Prince Edward Island
1997,1997,PE,Île-du-Prince-Édouard,Protection fees,Coût de protection du territoire,0,a,0,a,Prince Edward Island
1997,1997,PE,Île-du-Prince-Édouard,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a,Prince Edward Island
1997,1997,PE,Île-du-Prince-Édouard,Sales and rentals,Ventes et locations,0,a,0,a,Prince Edward Island
1997,1997,PE,Île-du-Prince-Édouard,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),0,a,0,a,Prince Edward Island
1998,1998,PE,Île-du-Prince-Édouard,Stumpage charges,Droits de coupe,138000,a,138000,a,Prince Edward Island
1998,1998,PE,Île-du-Prince-Édouard,Rent charges,Frais de location,0,a,0,a,Prince Edward Island
1998,1998,PE,Île-du-Prince-Édouard,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a,Prince Edward Island
1998,1998,PE,Île-du-Prince-Édouard,Sales and rentals,Ventes et locations,119000,a,119000,a,Prince Edward Island
1998,1998,PE,Île-du-Prince-Édouard,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),0,a,0,a,Prince Edward Island
1998,1998,PE,Île-du-Prince-Édouard,Protection fees,Coût de protection du territoire,0,a,0,a,Prince Edward Island
1998,1998,PE,Île-du-Prince-Édouard,Reforestation levies,Droits de reboisement,0,a,0,a,Prince Edward Island
1998,1998,PE,Île-du-Prince-Édouard,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Prince Edward Island
1999,1999,PE,Île-du-Prince-Édouard,Stumpage charges,Droits de coupe,149000,a,149000,a,Prince Edward Island
1999,1999,PE,Île-du-Prince-Édouard,Protection fees,Coût de protection du territoire,0,a,0,a,Prince Edward Island
1999,1999,PE,Île-du-Prince-Édouard,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),0,a,0,a,Prince Edward Island
1999,1999,PE,Île-du-Prince-Édouard,Sales and rentals,Ventes et locations,80000,a,80000,a,Prince Edward Island
1999,1999,PE,Île-du-Prince-Édouard,Reforestation levies,Droits de reboisement,0,a,0,a,Prince Edward Island
1999,1999,PE,Île-du-Prince-Édouard,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Prince Edward Island
1999,1999,PE,Île-du-Prince-Édouard,Rent charges,Frais de location,0,a,0,a,Prince Edward Island
1999,1999,PE,Île-du-Prince-Édouard,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a,Prince Edward Island
2000,2000,PE,Île-du-Prince-Édouard,Stumpage charges,Droits de coupe,227000,a,227000,a,Prince Edward Island
2000,2000,PE,Île-du-Prince-Édouard,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a,Prince Edward Island
2000,2000,PE,Île-du-Prince-Édouard,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Prince Edward Island
2000,2000,PE,Île-du-Prince-Édouard,Reforestation levies,Droits de reboisement,0,a,0,a,Prince Edward Island
2000,2000,PE,Île-du-Prince-Édouard,Protection fees,Coût de protection du territoire,0,a,0,a,Prince Edward Island
2000,2000,PE,Île-du-Prince-Édouard,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),0,a,0,a,Prince Edward Island
2000,2000,PE,Île-du-Prince-Édouard,Sales and rentals,Ventes et locations,102000,a,102000,a,Prince Edward Island
2000,2000,PE,Île-du-Prince-Édouard,Rent charges,Frais de location,0,a,0,a,Prince Edward Island
2001,2001,PE,Île-du-Prince-Édouard,Sales and rentals,Ventes et locations,101000,a,101000,a,Prince Edward Island
2001,2001,PE,Île-du-Prince-Édouard,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),0,a,0,a,Prince Edward Island
2001,2001,PE,Île-du-Prince-Édouard,Protection fees,Coût de protection du territoire,0,a,0,a,Prince Edward Island
2001,2001,PE,Île-du-Prince-Édouard,Reforestation levies,Droits de reboisement,0,a,0,a,Prince Edward Island
2001,2001,PE,Île-du-Prince-Édouard,Rent charges,Frais de location,0,a,0,a,Prince Edward Island
2001,2001,PE,Île-du-Prince-Édouard,Stumpage charges,Droits de coupe,143000,a,143000,a,Prince Edward Island
2001,2001,PE,Île-du-Prince-Édouard,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a,Prince Edward Island
2001,2001,PE,Île-du-Prince-Édouard,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Prince Edward Island
2002,2002,PE,Île-du-Prince-Édouard,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Prince Edward Island
2002,2002,PE,Île-du-Prince-Édouard,Reforestation levies,Droits de reboisement,0,a,0,a,Prince Edward Island
2002,2002,PE,Île-du-Prince-Édouard,Protection fees,Coût de protection du territoire,0,a,0,a,Prince Edward Island
2002,2002,PE,Île-du-Prince-Édouard,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),0,a,0,a,Prince Edward Island
2002,2002,PE,Île-du-Prince-Édouard,Sales and rentals,Ventes et locations,0,a,0,a,Prince Edward Island
2002,2002,PE,Île-du-Prince-Édouard,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a,Prince Edward Island
2002,2002,PE,Île-du-Prince-Édouard,Rent charges,Frais de location,0,a,0,a,Prince Edward Island
2002,2002,PE,Île-du-Prince-Édouard,Stumpage charges,Droits de coupe,135000,a,135000,a,Prince Edward Island
2003,2003,PE,Île-du-Prince-Édouard,Stumpage charges,Droits de coupe,134000,a,134000,a,Prince Edward Island
2003,2003,PE,Île-du-Prince-Édouard,Rent charges,Frais de location,0,a,0,a,Prince Edward Island
2003,2003,PE,Île-du-Prince-Édouard,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Prince Edward Island
2003,2003,PE,Île-du-Prince-Édouard,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a,Prince Edward Island
2003,2003,PE,Île-du-Prince-Édouard,Protection fees,Coût de protection du territoire,0,a,0,a,Prince Edward Island
2003,2003,PE,Île-du-Prince-Édouard,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),0,a,0,a,Prince Edward Island
2003,2003,PE,Île-du-Prince-Édouard,Sales and rentals,Ventes et locations,142000,a,142000,a,Prince Edward Island
